GEOID,median_hh_income,total_n_hh,hh_under_0.5_pov,hh_between_0.5_0.74_pov,hh_between_0.75_0.99_pov,hh_between_1.00_to_1.24_pov,hh_between_1.25_to_1.49_pov,hh_between_1.50_to_1.74_pov,hh_between_1.75_to_1.84_pov,hh_between_1.85_to_1.99_pov,hh_between_2.00_to_2.99_pov,hh_between_3.00_to_3.99_pov,hh_between_4.00_to_4.99_pov,hh_between_5.00_and_over_pov,year,pov_share_under_1_00
17031530501,45651,1115,205,27,24,40,44,31,38,16,171,121,78,320,2020,0.2295964125560538
17031530502,65000,400,7,41,3,6,0,12,0,11,106,75,91,48,2020,0.1275
17031530503,48980,1146,91,31,127,31,78,83,0,45,138,151,133,238,2020,0.21727748691099477
17031530600,35000,552,69,12,6,77,48,17,0,60,35,59,26,143,2020,0.15760869565217392
17031540101,17258,1057,407,57,15,148,131,32,22,53,67,41,28,56,2020,0.4531693472090823
17031540102,27694,712,177,55,67,64,16,29,34,50,123,42,27,28,2020,0.4199438202247191
17031550100,54970,1560,130,73,40,52,28,51,15,16,281,342,171,361,2020,0.15576923076923077
17031550200,55625,660,9,19,0,56,17,0,6,14,131,96,133,179,2020,0.042424242
17031560100,53125,219,5,0,0,5,16,5,0,20,43,63,24,38,2020,0.02283105
17031560200,59107,357,0,11,20,0,28,19,12,5,39,119,37,67,2020,0.086834734
17031560300,53286,685,61,7,41,22,32,4,0,6,153,146,63,150,2020,0.1591240875912409
17031560400,61719,413,16,22,35,28,10,10,23,11,37,66,60,95,2020,0.17675544794188863
17031560700,68320,873,0,22,68,44,12,118,11,0,141,147,93,217,2020,0.10309278350515463
17031560800,85304,1496,10,38,30,78,53,84,36,0,170,234,127,636,2020,0.052139037
17031560900,105129,1410,34,0,13,19,27,50,42,0,110,144,208,763,2020,0.033333333
17031561000,99274,1559,13,0,18,22,0,12,0,35,228,249,107,875,2020,0.019884541372674792
17031561100,88070,1540,0,8,14,71,65,40,0,0,158,224,257,703,2020,0.014285714285714285
17031570100,61042,282,0,16,20,15,14,25,0,13,50,49,37,43,2020,0.1276595744680851
17031570200,47198,497,15,13,9,16,0,36,13,0,148,65,98,84,2020,0.07444668
17031570300,45038,1165,26,49,89,38,70,78,19,24,278,199,202,93,2020,0.1407725321888412
17031570400,61275,337,0,5,20,18,17,14,0,11,61,100,19,72,2020,0.074183976
17031570500,43380,535,0,11,22,0,42,73,40,12,224,16,29,66,2020,0.061682243
17031580100,43333,574,28,38,41,15,42,24,0,50,187,51,36,62,2020,0.18641114982578397
17031580200,41837,750,38,35,61,27,181,112,7,13,98,93,4,81,2020,0.17866666666666667
17031580300,63146,590,16,0,0,64,50,28,22,9,131,155,37,78,2020,0.027118644
17031580400,51434,1102,38,22,76,15,76,57,34,35,312,203,38,196,2020,0.12341197822141561
17031580501,41711,1051,84,32,73,71,82,105,32,24,270,109,45,124,2020,0.17982873453853473
17031580502,37596,1071,120,101,13,50,84,111,72,31,157,163,72,97,2020,0.2184873949579832
17031580600,41983,1069,0,70,43,98,95,66,13,25,228,175,168,88,2020,0.10570626753975679
17031580700,51826,1509,248,15,88,123,116,32,0,37,388,140,219,103,2020,0.23260437375745527
17031580800,56000,445,15,0,17,17,18,54,31,33,188,38,23,11,2020,0.071910112
17031590500,69550,340,7,0,21,0,16,20,0,26,64,73,29,84,2020,0.082352941
17031590600,62625,748,26,31,0,33,93,11,49,22,128,137,151,67,2020,0.076203209
17031590700,65491,734,13,39,6,33,12,6,17,8,126,148,49,277,2020,0.079019074
17031600400,52717,800,76,13,64,35,39,65,0,34,64,52,65,293,2020,0.19125
17031600600,38566,768,54,29,13,68,114,0,26,44,182,51,157,30,2020,0.125
17031600700,51161,630,11,96,73,49,31,45,41,17,44,52,30,141,2020,0.2857142857142857
17031600900,61120,651,10,15,26,23,46,90,0,5,112,68,24,232,2020,0.078341014
17031610300,29867,1186,329,22,160,31,106,60,0,57,184,113,84,40,2020,0.4308600337268128
17031610400,42518,371,28,24,30,16,50,0,12,36,122,26,7,20,2020,0.2210242587601078
17031610800,61591,390,8,31,30,0,19,0,0,0,78,42,121,61,2020,0.17692307692307693
17031833000,145236,898,0,0,0,0,0,0,0,0,109,18,0,771,2020,0
17031833100,131852,1440,26,15,14,160,0,93,18,0,12,0,95,1007,2020,0.038194444
17031833300,61964,323,19,0,0,7,0,16,0,6,6,8,19,242,2020,0.058823529411764705
17031833900,36116,645,106,37,48,69,78,62,16,0,98,56,14,61,2020,0.2961240310077519
17031834000,48750,838,97,34,50,66,0,56,0,0,298,93,59,85,2020,0.2159904534606205
17031834200,54830,1140,160,31,0,38,33,0,0,24,286,183,81,304,2020,0.1675438596491228
17031834300,58750,1372,66,0,136,38,0,56,32,13,214,326,146,345,2020,0.14723032069970846
17031834400,43971,1013,41,90,51,26,0,44,0,17,73,158,139,374,2020,0.17966436327739388
17031834500,40769,255,9,41,0,0,26,22,60,0,21,44,0,32,2020,0.19607843137254902
17031834600,27431,235,36,30,0,74,0,0,0,34,14,31,0,16,2020,0.28085106382978725
17031834700,23992,227,31,15,26,23,14,0,10,4,70,14,0,20,2020,0.31718061674008813
17031834800,17241,295,38,19,29,10,38,0,14,25,76,15,0,31,2020,0.29152542372881357
17031834900,19375,198,46,0,33,0,8,10,8,0,30,49,0,14,2020,0.398989899
17031835000,31449,1118,79,102,137,145,68,80,19,34,215,127,106,6,2020,0.2844364937388193
17031835100,39324,958,88,64,13,61,92,145,18,12,187,150,49,79,2020,0.1722338204592902
17031835200,52043,350,14,14,0,6,8,44,8,0,40,56,50,110,2020,0.08
17031835500,18152,258,32,73,14,25,21,13,0,0,27,22,4,27,2020,0.46124031007751937
17031835600,18190,166,20,6,0,0,8,31,16,0,73,5,7,0,2020,0.1566265060240964
17031835800,76473,373,48,14,20,0,33,27,0,9,16,45,103,58,2020,0.21983914209115282
17031836000,69056,609,52,32,28,10,0,18,0,0,46,48,28,347,2020,0.1839080459770115
17031836100,21638,394,101,26,77,15,20,53,14,0,41,11,6,30,2020,0.5177664974619289
17031836200,-666666666,43,0,0,0,0,0,0,0,0,0,0,0,43,2020,0
17031836300,47297,172,0,0,0,0,0,0,19,0,18,34,7,94,2020,0
17031836400,27625,781,148,66,48,29,0,35,31,17,113,49,89,156,2020,0.3354673495518566
17031836500,50591,465,44,12,14,13,20,2,27,36,114,32,48,103,2020,0.15053763440860216
17031836600,53406,464,0,27,14,56,32,19,0,0,35,107,32,142,2020,0.088362069
17031836700,35260,538,53,40,9,25,44,0,29,4,69,178,15,72,2020,0.1895910780669145
17031836800,13733,407,83,81,119,31,17,10,12,0,13,16,0,25,2020,0.6953316953316954
17031836900,25556,256,76,4,33,46,0,23,0,0,27,22,6,19,2020,0.44140625
17031837000,31825,367,52,46,27,28,7,20,0,5,68,50,29,35,2020,0.3405994550408719
17031837100,21231,269,38,15,17,36,0,6,26,3,48,25,22,33,2020,0.26022304832713755
17031837300,15925,537,163,16,55,5,14,71,7,0,72,36,53,45,2020,0.43575418994413406
17031837400,32838,442,140,0,31,0,18,10,21,23,91,52,3,53,2020,0.38687782805429866
17031837800,65396,389,22,10,51,25,12,38,21,0,56,29,12,113,2020,0.2133676092544987
17031838000,23175,381,95,0,0,9,11,0,0,44,74,25,39,84,2020,0.24934383202099739
17031838100,16319,229,26,0,0,0,22,0,0,0,25,0,0,156,2020,0.11353711790393013
17031838200,75500,197,0,0,5,0,6,5,5,0,19,15,29,113,2020,0.025380710659898477
17031838300,89968,316,20,0,16,0,4,0,6,0,23,23,0,224,2020,0.11392405063291139
17031838600,15820,344,103,22,20,52,31,4,0,11,16,49,20,16,2020,0.42151162790697677
17031838700,24455,1023,239,9,133,60,80,71,26,13,230,75,51,36,2020,0.3724340175953079
17031838800,30503,731,114,65,116,0,58,25,12,0,112,83,49,97,2020,0.40355677154582764
17031839000,99438,1785,0,0,44,0,0,68,68,22,113,258,136,1076,2020,0.02464986
17031839100,106875,1004,31,0,0,0,0,0,0,0,85,45,89,754,2020,0.030876494023904383
17031839200,38397,408,6,24,10,0,5,32,0,35,44,108,0,144,2020,0.098039216
17031839500,25000,322,0,0,0,62,4,0,0,0,3,27,8,218,2020,0
17031839600,51359,325,0,28,0,0,8,17,35,17,58,18,56,88,2020,0.086153846
17031839700,63056,930,0,0,21,43,12,104,0,52,92,88,167,351,2020,0.022580645
17031010100,42891,905,21,113,87,17,21,59,0,0,89,30,105,363,2020,0.24419889502762432
17031010201,39955,1612,311,38,47,148,0,116,57,0,263,126,263,243,2020,0.2456575682382134
17031010202,43839,552,22,31,24,24,79,47,76,7,49,29,94,70,2020,0.13949275362318841
17031010300,44375,1057,24,14,33,183,0,10,34,0,177,107,135,340,2020,0.067171239
17031010400,37198,491,57,14,0,47,0,0,0,0,18,89,20,246,2020,0.1446028513238289
17031010501,43097,678,61,0,13,55,60,0,42,0,199,10,32,206,2020,0.10914454277286136
17031010502,40492,432,31,52,20,25,9,8,0,21,54,48,43,121,2020,0.23842592592592593
17031010503,17188,221,21,17,23,34,4,0,10,0,29,27,5,51,2020,0.27601809954751133
17031010600,57118,1292,42,52,56,0,0,30,0,26,139,46,265,636,2020,0.11609907120743033
17031010701,53045,976,38,10,76,0,181,25,0,11,144,106,104,281,2020,0.12704918032786885
17031010702,47779,890,48,51,47,79,62,72,0,30,176,104,94,127,2020,0.16404494382022472
17031020100,51068,820,20,22,40,28,38,26,0,48,292,102,59,145,2020,0.1
17031020200,100689,1715,111,0,26,75,10,36,23,58,255,207,143,771,2020,0.079883382
17031020301,62917,1285,47,9,48,54,37,15,31,49,175,297,166,357,2020,0.080933852
17031020302,90560,1062,8,24,13,16,88,8,0,0,131,81,87,606,2020,0.042372881
17031020400,65776,1077,0,17,36,34,92,24,17,0,221,135,41,460,2020,0.049210771
17031020500,41673,1402,72,42,68,196,144,87,13,51,356,77,168,128,2020,0.12981455064194009
17031020601,54544,1392,123,174,0,65,79,56,0,12,182,161,108,432,2020,0.21336206896551724
17031020602,70795,1133,22,38,29,83,37,58,108,16,153,156,57,376,2020,0.078552515
17031020701,74167,454,6,4,0,12,31,10,0,0,57,30,70,234,2020,0.022026431718061675
17031020702,53350,1838,30,41,86,151,60,133,63,6,506,273,303,186,2020,0.085418934
17031020801,57295,1496,35,73,75,37,50,88,33,34,315,202,253,301,2020,0.12232620320855615
17031020802,51980,1776,117,78,137,89,103,241,0,53,328,45,259,326,2020,0.18693693693693694
17031020901,44653,1436,63,127,93,166,110,159,39,9,103,121,117,329,2020,0.19707520891364902
17031020902,42472,966,86,83,38,63,33,69,25,32,221,160,63,93,2020,0.21428571428571427
17031030101,46047,850,42,12,15,131,44,69,0,16,83,162,35,241,2020,0.081176471
17031030102,48357,554,16,10,20,0,10,11,0,0,148,102,51,186,2020,0.083032491
17031030103,61313,225,36,0,0,0,16,0,0,0,38,0,22,113,2020,0.16
17031030104,41536,375,40,0,0,0,0,0,9,8,59,112,64,83,2020,0.10666666666666667
17031030200,77226,925,0,15,1,0,26,9,53,0,79,233,86,423,2020,0.017297297297297298
17031030300,48626,798,3,25,24,32,30,17,11,14,270,56,56,260,2020,0.065162907
17031030400,68102,546,0,40,50,65,16,0,0,21,44,43,37,230,2020,0.16483516483516483
17031030500,101607,1193,44,0,0,42,0,0,0,0,162,148,94,703,2020,0.036881810561609385
17031030601,40846,770,18,61,19,157,12,159,0,0,73,53,66,152,2020,0.12727272727272726
17031030603,41760,335,34,13,19,25,12,33,0,0,60,40,61,38,2020,0.19701492537313434
17031030604,50732,583,4,20,36,2,7,6,0,24,81,103,38,262,2020,0.10291595197255575
17031030701,44375,242,5,43,16,6,10,4,0,5,13,42,28,70,2020,0.2644628099173554
17031802702,91442,1190,9,20,38,0,52,0,13,0,107,102,160,689,2020,0.056302521
17031802801,115380,1319,0,9,0,0,9,20,21,15,108,118,126,893,2020,0.006823351
17031802802,111667,1815,0,33,13,70,0,42,0,22,175,265,240,955,2020,0.025344353
17031802900,133602,1615,0,48,0,14,26,17,25,0,72,124,88,1201,2020,0.029721362229102165
17031803005,86548,636,0,0,0,0,0,23,0,8,103,51,55,396,2020,0
17031803007,90833,1612,65,0,102,21,49,0,105,0,58,157,126,929,2020,0.10359801488833748
17031803008,131500,1399,8,0,0,28,12,4,0,21,112,108,126,980,2020,0.00571837
17031803010,113021,1258,0,19,0,16,0,38,0,0,130,42,80,933,2020,0.015103338632750398
17031803012,73625,505,0,0,14,43,6,4,0,5,42,92,58,241,2020,0.027722772277227723
17031803013,91094,1573,32,0,14,34,15,64,19,30,155,189,119,902,2020,0.029243483788938335
17031803014,67356,940,22,0,36,29,37,23,26,10,175,109,115,358,2020,0.061702128
17031803015,90526,1321,8,0,40,27,15,10,21,23,100,136,112,829,2020,0.036336109008327025
17031803016,106833,827,0,6,0,2,5,0,0,8,46,155,191,414,2020,0.007255139
17031803017,95795,1498,21,0,15,18,50,11,0,0,153,102,145,983,2020,0.024032043
17031803100,124605,944,8,0,0,7,0,10,17,32,64,69,63,674,2020,0.008474576
17031803200,83844,1155,0,0,52,13,0,0,0,0,137,84,182,687,2020,0.045021645021645025
17031803300,111550,1354,27,0,0,57,16,23,0,33,64,46,167,921,2020,0.019940915805022157
17031803400,118364,1738,0,15,0,0,25,63,0,0,196,81,102,1256,2020,0.00863061
17031803500,125316,1506,0,0,0,0,23,30,0,57,55,63,113,1165,2020,0
17031803603,177039,1831,0,0,0,17,16,0,0,12,111,52,196,1427,2020,0
17031803604,79875,1122,16,0,70,0,29,23,0,59,158,70,209,488,2020,0.076648841
17031803605,78107,1802,57,3,17,57,79,65,0,13,267,162,152,930,2020,0.0427303
17031803607,104874,1323,4,8,0,9,12,7,0,7,111,183,187,795,2020,0.009070295
17031803608,85962,2178,93,0,53,83,23,33,0,0,365,149,40,1339,2020,0.067033976
17031803611,57730,1364,43,71,117,60,18,73,0,33,190,217,280,262,2020,0.1693548387096774
17031803612,56591,812,27,51,63,51,51,27,45,9,143,127,107,111,2020,0.17364532019704434
17031803613,62115,859,48,68,65,0,42,52,5,65,116,185,34,179,2020,0.21071012805587894
17031803614,48678,912,91,20,45,81,137,0,15,0,195,183,40,105,2020,0.17105263157894737
17031803615,70288,602,0,13,0,0,19,12,0,0,59,74,101,324,2020,0.021594684
17031803616,79898,1105,10,84,30,12,35,0,0,32,246,102,54,500,2020,0.11221719457013575
17031803701,89808,659,12,20,22,5,0,0,0,0,27,33,115,425,2020,0.081942337
17031803702,98578,1632,43,0,0,0,48,16,0,0,124,137,291,973,2020,0.026348039215686275
17031803800,98750,1114,8,19,11,17,7,7,0,0,123,168,83,671,2020,0.034111311
17031803901,75274,925,0,0,9,18,46,0,24,19,92,131,99,487,2020,0.00972973
17031803902,86250,919,0,8,0,0,0,0,0,15,109,208,269,310,2020,0.008705114
17031804000,79683,1222,0,19,11,26,9,0,18,13,205,200,177,544,2020,0.024549918166939442
17031804102,137500,1946,14,0,20,28,17,0,14,14,114,93,190,1442,2020,0.017471736896197326
17031802701,93902,1858,8,16,18,0,15,0,133,49,327,213,189,890,2020,0.022604951560818085
17031804104,132692,1541,7,9,4,13,0,12,0,20,66,169,97,1144,2020,0.012978585334198572
17031804105,131797,1235,31,0,0,9,0,18,0,9,18,40,310,800,2020,0.025101214574898785
17031804106,121636,2026,17,0,26,78,0,0,0,66,110,282,110,1337,2020,0.021224086870681145
17031804108,93048,892,27,29,0,0,0,40,0,16,83,79,137,481,2020,0.062780269
17031804109,143250,850,4,0,0,8,0,0,0,10,51,44,74,659,2020,0.004705882
17031804202,151411,2239,43,22,0,0,0,68,33,9,121,112,143,1688,2020,0.029030817329164807
17031804203,168580,1001,0,0,11,5,0,16,0,20,99,86,96,668,2020,0.010989011
17031804204,131818,1478,14,56,22,0,0,0,0,0,53,240,121,972,2020,0.062246279
17031030702,60992,593,56,10,46,0,0,5,6,10,34,23,38,365,2020,0.18887015177065766
17031030703,43469,521,0,19,127,22,0,7,0,4,93,14,8,227,2020,0.2802303262955854
17031030706,48256,482,0,9,0,0,0,27,26,0,161,29,43,187,2020,0.018672199
17031030800,84794,885,54,0,0,0,0,0,20,62,0,32,63,654,2020,0.061016949152542375
17031030900,88796,627,0,0,22,20,0,9,0,21,10,84,28,433,2020,0.035087719
17031031000,81898,710,68,5,0,0,20,0,0,26,51,81,50,409,2020,0.1028169014084507
17031031100,71420,716,0,32,12,42,12,38,0,0,35,36,74,435,2020,0.061452513966480445
17031031200,29676,1168,34,74,90,284,37,18,0,122,45,126,13,325,2020,0.1695205479452055
17031031300,54325,1272,57,49,63,0,87,40,47,24,49,104,237,515,2020,0.13286163522012578
17031031400,71181,926,0,0,35,20,16,55,9,0,36,76,127,552,2020,0.037796976
17031031501,42519,915,158,76,45,52,21,93,16,12,169,66,25,182,2020,0.30491803278688523
17031031502,34201,741,78,49,110,39,86,39,18,0,130,0,0,192,2020,0.31983805668016196
17031031700,69688,970,51,38,0,0,0,0,0,10,62,42,88,679,2020,0.091752577
17031031800,74309,365,0,0,5,5,0,0,12,0,7,70,45,221,2020,0.01369863
17031031900,73424,421,0,0,5,46,0,0,0,0,25,17,35,293,2020,0.011876484560570071
17031032100,64712,1449,0,0,80,47,0,0,195,0,150,60,152,765,2020,0.05521049
17031040100,81984,854,19,0,12,0,32,0,0,72,18,111,93,497,2020,0.036299766
17031040201,86557,1701,12,15,19,0,27,36,32,32,221,298,219,790,2020,0.027042916
17031040202,46078,1421,40,35,103,134,108,112,16,16,260,253,91,253,2020,0.12526389866291343
17031040300,83000,781,27,0,72,30,13,8,16,11,115,80,39,370,2020,0.1267605633802817
17031040401,103696,823,0,10,0,8,11,10,0,0,136,94,128,426,2020,0.012150668286755772
17031040402,89125,912,0,0,0,27,0,0,0,0,76,25,89,695,2020,0
17031040600,84362,577,30,0,0,0,0,0,0,8,21,162,20,336,2020,0.051993068
17031040700,96791,693,8,0,0,17,5,24,0,0,54,18,59,508,2020,0.011544011544011544
17031040800,79922,350,5,0,7,0,4,15,0,18,9,51,28,213,2020,0.034285714
17031040900,73681,273,0,8,0,0,0,0,7,0,17,0,22,219,2020,0.029304029304029304
17031050100,120045,579,0,0,0,9,0,0,29,6,16,7,20,492,2020,0
17031050200,113984,1230,0,0,51,25,39,12,0,8,16,0,219,860,2020,0.041463414634146344
17031050300,129583,662,9,0,27,10,7,0,0,0,53,62,46,448,2020,0.054380664652567974
17031050500,160045,1280,20,0,0,0,10,0,0,0,0,86,75,1089,2020,0.015625
17031050600,103125,414,0,9,5,0,0,15,0,0,9,8,6,362,2020,0.033816425120772944
17031050700,120278,292,0,0,0,5,9,1,0,0,0,17,0,260,2020,0
17031050800,146750,347,0,0,3,8,0,6,14,0,14,7,8,287,2020,0.008645533
17031050900,116399,317,0,0,12,14,0,5,0,0,5,10,39,232,2020,0.03785489
17031051000,118523,429,15,0,7,7,13,7,0,0,24,8,41,307,2020,0.051282051
17031051100,142708,478,0,0,8,18,0,0,0,0,25,21,17,389,2020,0.016736401673640166
17031051200,145481,363,0,0,0,0,0,0,0,0,26,8,16,313,2020,0
17031051300,192083,778,0,7,6,23,0,0,0,0,24,3,100,615,2020,0.016709511568123392
17031051400,129531,492,31,0,5,0,4,0,0,0,17,39,12,384,2020,0.073170732
17031060100,101375,560,0,0,7,0,7,7,0,23,80,22,34,380,2020,0.0125
17031060200,83897,379,0,8,0,0,0,0,0,0,0,46,38,287,2020,0.021108179419525065
17031060300,115221,609,0,0,0,0,0,0,0,24,45,38,33,469,2020,0
17031060400,144453,880,0,8,0,9,0,0,0,0,0,17,53,793,2020,0.009090909
17031060500,48393,224,11,6,0,5,0,0,0,0,29,6,6,161,2020,0.075892857
17031060800,72061,903,0,30,19,47,0,16,0,20,51,199,78,443,2020,0.054263566
17031060900,67257,810,0,0,0,0,24,0,32,0,56,41,138,519,2020,0
17031061000,109973,289,8,0,0,0,0,0,0,0,9,12,0,260,2020,0.027681661
17031804305,75274,1817,44,0,37,35,25,63,0,62,408,341,263,539,2020,0.044578976
17031804306,97167,1919,0,53,8,16,154,50,46,31,894,306,141,220,2020,0.031787389
17031804308,72500,1094,41,44,14,0,109,61,0,125,132,51,198,319,2020,0.090493601
17031804309,90111,659,37,0,0,16,23,21,0,36,97,77,129,223,2020,0.056145675
17031804312,134722,552,0,0,0,1,0,0,13,0,37,27,63,411,2020,0
17031804313,106220,1488,0,0,37,14,0,44,46,0,296,214,159,678,2020,0.024865591
17031804314,123450,399,0,0,10,0,0,0,55,0,19,12,57,246,2020,0.025062657
17031804315,93590,716,17,28,0,7,0,0,0,47,105,153,95,264,2020,0.062849162
17031804316,96518,1246,29,0,12,0,0,42,24,26,162,146,152,653,2020,0.032905297
17031804403,83837,1851,44,0,0,31,185,37,0,44,167,232,335,776,2020,0.023770935
17031804404,83209,1261,6,18,59,79,42,157,0,28,229,133,181,329,2020,0.065820777
17031804405,69010,872,56,0,41,32,35,72,43,54,152,216,43,128,2020,0.11123853211009174
17031804406,73125,1435,7,34,79,59,77,70,12,103,265,143,159,427,2020,0.083623693
17031804505,67461,744,33,36,14,11,23,0,0,15,239,140,120,113,2020,0.11155913978494623
17031804506,107625,1342,22,0,25,7,33,22,0,14,119,177,163,760,2020,0.035022355
17031804508,61090,563,37,17,54,20,3,0,2,92,41,126,69,102,2020,0.19182948490230906
17031804509,86579,1430,97,10,61,22,69,22,61,31,222,297,212,326,2020,0.11748251748251748
17031804510,68917,1234,90,84,29,21,36,54,35,24,313,278,144,126,2020,0.16450567260940033
17031804511,61538,561,13,53,17,12,45,33,29,2,91,40,76,150,2020,0.14795008912655971
17031804512,113186,628,0,0,41,0,0,0,0,0,53,65,8,461,2020,0.065286624
17031804513,93750,1238,14,0,0,0,86,0,0,44,179,176,157,582,2020,0.011308562197092083
17031804514,123377,1113,0,0,0,47,0,0,0,0,172,76,124,694,2020,0
17031804603,68217,1341,23,18,7,38,63,81,73,12,195,157,132,542,2020,0.035794183445190156
17031804606,123250,1918,0,14,0,4,0,25,0,15,130,193,133,1404,2020,0.00729927
17031804607,101815,2090,83,0,0,141,14,0,0,32,206,255,395,964,2020,0.039712919
17031804608,101189,895,59,8,10,21,15,9,0,0,76,78,69,550,2020,0.08603352
17031804609,101923,1562,0,17,10,29,0,15,0,38,130,186,180,957,2020,0.017285531370038413
17031804610,69583,602,25,0,35,21,0,2,0,7,49,74,117,272,2020,0.099667774
17031804611,77083,1031,23,0,0,24,20,24,23,7,79,185,105,541,2020,0.022308438
17031804701,74904,1471,46,4,0,32,76,85,0,9,152,195,168,704,2020,0.033990483
17031804705,71696,1091,7,28,0,57,16,40,41,8,261,154,96,383,2020,0.032080659945004586
17031804706,113750,622,0,0,5,4,12,6,0,4,75,79,99,338,2020,0.008038585
17031804709,82717,2033,24,40,0,183,68,0,41,16,268,277,644,472,2020,0.031480571
17031804710,87311,1064,0,0,0,8,16,26,8,0,129,136,169,572,2020,0
17031804711,75818,1851,16,37,80,49,93,113,2,15,247,284,409,506,2020,0.071853052
17031804712,88807,1413,53,0,0,31,14,10,0,26,227,223,239,590,2020,0.037508846
17031804713,86307,1264,0,18,0,0,16,14,0,19,197,224,163,613,2020,0.014240506329113924
17031804714,82358,886,16,0,31,6,8,0,8,7,75,185,314,236,2020,0.053047404
17031804715,46543,864,62,49,35,90,45,36,33,10,230,102,54,118,2020,0.16898148148148148
17031804716,94912,1126,6,0,35,22,6,36,0,8,206,169,138,500,2020,0.036412078
17031804803,79000,1468,15,22,0,86,22,59,0,0,238,400,137,489,2020,0.025204359673024524
17031804804,69600,1537,16,47,24,14,54,19,0,44,102,435,178,604,2020,0.056603774
17031804805,90597,1811,38,38,0,45,10,0,9,46,179,320,374,752,2020,0.041965764770844835
17031804806,83529,908,52,8,36,0,33,16,35,11,253,113,165,186,2020,0.10572687224669604
17031804807,91163,1395,27,39,30,0,7,14,15,7,190,248,169,649,2020,0.068817204
17031804808,111071,729,4,0,26,20,11,0,3,4,67,54,192,348,2020,0.041152263
17031061100,103889,179,0,0,6,6,0,0,0,0,6,10,40,111,2020,0.033519553
17031061200,101683,333,16,5,0,0,0,0,0,0,9,25,7,271,2020,0.063063063
17031061500,124231,306,0,0,0,0,0,0,0,7,33,25,0,241,2020,0
17031061800,64423,151,0,0,0,0,0,5,0,0,27,9,5,105,2020,0
17031061901,54516,455,55,0,0,24,0,0,0,0,71,18,11,276,2020,0.12087912087912088
