school_id,school_name,district,county,school_type,grades_served,year,y_chronic_abs,y_grad_4yr,x_attendance_rate,x_dropout_rate,x_enrollment,x_mobility_rate,x_pct_asian,x_pct_black,x_pct_el,x_pct_hispanic,x_pct_homeless,x_pct_iep,x_pct_low_income,x_pct_white,x_suspension_rate,x_teacher_attendance,x_teacher_retention,x_ap_coursework,y_ela_prof,y_math_prof
15-016-2990-25-0027,Lane Technical High School,Chicago Public Schools District 299,Cook,High School,7 - 12,2024,30.4,95.7,91.0,0.4,4515,1.1,10.4,6.7,3.3,34.8,0.5,8.5,36.6,36.5,0.0,55.1,91.9,3448.0,86.6,83.9
15-016-2990-25-0029,Marshall Metropolitan High School,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,82.9,52.4,66.6,7.6,177,30.4,,93.8,,,24.3,30.5,94.4,,54.7,54.2,91.3,0.0,,
15-016-2990-25-0030,Mather High School,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,53.7,76.1,83.2,4.5,1674,15.2,20.6,14.0,43.2,51.0,5.3,16.5,81.1,12.5,1.2,54.3,90.9,440.0,14.4,14.9
15-016-2990-25-0031,Morgan Park High School,Chicago Public Schools District 299,Cook,High School,7 - 12,2024,71.5,83.7,78.5,3.0,1168,11.4,,95.7,1.0,2.6,2.7,14.1,76.7,,3.6,45.1,81.3,242.0,12.2,3.8
15-016-2990-25-0034,Phillips Academy High School,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,89.5,74.1,66.3,6.5,391,25.4,,95.1,,3.1,,18.9,93.1,,0.2,30.6,72.7,0.0,,
15-016-2990-25-0035,Roosevelt High School,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,67.4,75.2,77.3,5.2,1094,24.2,8.0,7.1,61.5,77.7,4.3,16.5,85.9,4.7,9.9,58.6,93.5,84.0,5.1,4.0
15-016-2990-25-0036,Schurz High School,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,73.5,76.4,75.0,4.3,1219,17.5,1.7,8.4,44.1,83.3,4.8,22.6,89.6,4.6,2.7,55.4,91.9,222.0,9.6,5.9
15-016-2990-25-0037,Senn High School,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,67.4,83.7,79.1,3.5,1448,19.0,12.7,25.4,27.6,40.3,2.7,12.8,74.2,18.4,1.3,76.7,80.4,432.0,24.0,14.7
15-016-2990-25-0039,King College Prep High School,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,34.8,87.6,90.5,,692,1.7,,95.4,1.7,2.3,3.6,12.3,83.8,,0.0,67.4,72.3,81.0,14.4,4.4
15-016-2990-25-0041,Steinmetz College Prep HS,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,73.2,67.8,75.6,7.3,1164,23.3,,15.5,43.1,75.8,7.2,16.6,89.4,7.3,13.0,52.0,90.4,26.0,3.7,3.3
15-016-2990-25-0042,Sullivan High School,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,77.0,68.7,71.7,4.6,721,30.6,10.1,30.8,57.3,41.7,37.9,21.2,78.2,14.6,0.0,58.8,86.0,1.0,6.2,
15-016-2990-25-0043,Taft High School,Chicago Public Schools District 299,Cook,High School,7 - 12,2024,60.0,84.4,81.0,2.7,4231,9.7,7.1,2.8,20.7,43.8,1.8,11.9,53.7,41.5,3.7,45.7,93.9,1469.0,34.5,25.9
15-016-2990-25-0044,Tilden Career Communty Academy HS,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,79.3,51.2,72.6,7.1,226,31.3,,39.8,33.6,46.0,27.0,31.0,85.4,10.6,2.2,63.5,89.3,0.0,,
15-016-2990-25-0046,Von Steuben Metro Science HS,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,42.1,94.1,88.3,1.4,1668,2.2,14.4,9.7,13.5,55.5,,6.9,60.4,17.1,0.8,55.6,94.0,722.0,34.3,30.0
15-016-2990-25-0047,Lincoln Park High School,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,59.3,87.0,82.4,2.5,2094,8.0,11.3,20.4,7.5,31.3,2.3,7.0,40.1,30.8,0.3,50.6,90.0,764.0,45.1,43.8
15-016-2990-25-0048,Washington G High School,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,68.3,85.3,80.9,2.8,1499,10.1,,8.0,28.5,87.5,2.5,17.3,85.5,3.3,7.9,42.9,92.3,292.0,8.1,6.4
15-016-2990-25-0049,Wells Community Academy HS,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,80.5,73.7,73.7,5.9,345,41.1,,39.4,38.6,43.8,15.7,18.6,84.3,14.2,4.7,42.4,89.2,77.0,,
15-016-2990-25-0052,Crane Medical Prep HS,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,85.9,84.7,73.3,,264,31.6,,88.3,,10.2,,10.2,89.4,,15.7,56.7,65.0,68.0,,
15-016-2990-25-0053,Disney II Magnet HS,Chicago Public Schools District 299,Cook,High School,7 - 12,2024,57.5,95.3,84.5,2.4,737,2.1,3.9,20.8,12.8,55.8,6.5,15.3,61.6,17.1,2.4,57.6,78.8,192.0,38.3,14.4
15-016-2990-25-010C,Urban Prep Chtr Acad Englewood HS,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,26.3,83.3,92.2,,91,15.9,,96.7,,,,23.1,92.3,,0.0,72.4,6.7,152.0,,
15-016-2990-25-012C,IHSCA Charter High School,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,57.9,78.2,80.8,8.0,543,13.9,,2.9,58.2,95.6,9.0,16.0,98.9,,0.0,,0.0,23.0,,
15-016-2990-25-013C,Urban Prep Chtr Acad Bronzeville HS,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,27.9,82.3,91.0,,165,19.4,,97.0,,,10.9,23.0,90.9,,0.0,100.0,50.0,152.0,,
15-016-2990-25-015C,EPIC Academy High School,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,64.9,77.9,82.5,4.6,268,12.6,,54.9,25.4,41.8,20.1,20.1,91.8,,0.0,92.7,88.0,4.0,,
15-016-2990-25-019C,Legal Prep Academy Charter HS,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,73.1,85.4,77.0,,211,18.5,,98.1,,,10.4,19.0,86.7,,0.0,100.0,69.0,0.0,,
15-016-2990-25-020C,IJLA Charter High School,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,89.5,27.8,59.6,29.7,66,96.4,,,43.9,90.9,25.8,,71.2,,0.0,,,0.0,,
15-016-2990-25-022C,Intrinsic Charter High School,Chicago Public Schools District 299,Cook,High School,7 - 12,2024,44.2,95.0,87.5,1.5,937,2.9,,3.1,33.9,93.5,,16.8,89.8,2.9,3.2,52.0,72.4,246.0,23.7,11.6
15-016-2990-25-028C,Noble St Chtr-Pritzker College Prep,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,24.5,96.1,90.8,,988,3.5,,5.0,39.2,93.1,1.8,13.1,92.6,,7.2,96.5,77.8,298.0,26.7,24.4
15-016-2990-25-029C,Noble St Chtr Rauner College Prep,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,39.5,90.4,88.2,1.6,597,14.8,,23.6,25.3,72.5,3.7,13.2,81.1,2.3,7.1,100.0,73.3,260.0,8.0,7.5
15-016-2990-25-030C,Noble St Chtr-Rowe-Clark MS Acad,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,64.2,90.6,81.8,2.9,343,25.9,,85.4,9.0,13.7,16.0,21.3,99.1,,25.3,95.7,54.0,94.0,,
15-016-2990-25-031C,Noble St Chtr-Golder College Prep,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,43.7,91.6,87.8,2.0,642,14.8,,27.4,29.4,69.2,1.9,14.8,90.7,1.9,5.8,100.0,70.4,255.0,16.8,10.8
15-016-2990-25-032C,Noble St Chtr-Comer College Prep,Chicago Public Schools District 299,Cook,High School,6 - 12,2024,52.7,90.8,85.5,2.4,1011,16.3,,96.9,1.2,1.8,8.7,15.2,86.2,,2.9,95.6,67.5,108.0,28.4,9.0
15-016-2990-25-033C,Noble St Chtr-UIC College Prep,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,53.1,91.4,85.5,3.0,927,14.7,4.9,42.2,16.4,50.7,5.1,11.8,82.6,1.6,7.9,97.9,69.2,315.0,14.6,10.2
15-016-2990-25-034C,Noble St Chtr-Chicago Bulls Prep,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,44.0,95.8,87.4,,1152,13.4,,50.4,15.9,47.4,1.3,18.0,86.8,1.1,2.6,98.6,70.0,462.0,9.1,7.5
15-016-2990-25-035C,Noble St Chtr-Muchin College Prep,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,41.8,92.3,88.1,2.2,936,9.4,5.1,44.3,17.0,48.8,6.3,12.2,77.0,1.2,5.9,100.0,72.1,413.0,13.2,13.2
15-016-2990-25-036C,Noble St Chtr-Johnson College Prep,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,59.0,81.9,83.7,3.2,457,21.9,,94.7,,4.2,14.0,21.7,90.6,,4.8,100.0,67.2,125.0,,
15-016-2990-25-037C,Noble St Chtr-Hansberry College Prep - Silver,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,50.6,88.3,87.2,2.7,514,7.8,,98.1,,,8.4,20.2,82.5,,3.3,96.9,74.1,0.0,,
15-016-2990-25-038C,Noble St Chtr-DRW Trading College Prep,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,68.9,79.2,81.6,7.5,367,24.1,,97.8,,,32.7,22.9,91.8,,11.3,100.0,51.2,35.0,,
15-016-2990-25-039C,Noble St Chtr-Butler College Prep - Crimson,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,52.8,92.1,86.2,,620,15.2,,94.4,2.6,5.2,6.8,17.4,89.8,,5.7,100.0,74.1,157.0,,
15-016-2990-25-040C,Noble St Chtr-Baker Campus,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,59.2,71.9,83.9,4.4,239,30.3,,80.3,14.6,18.0,14.2,23.8,94.6,,27.3,94.7,46.7,51.0,,
15-016-2990-25-041C,Noble St Chtr-Noble Campus,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,34.4,95.3,90.0,,672,5.6,1.6,16.1,26.5,78.3,1.9,11.6,78.3,2.4,4.2,100.0,79.5,394.0,16.1,25.8
15-016-2990-25-042C,Noble St Chtr-ITW Speer Acad,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,34.2,92.0,89.4,1.5,1098,4.4,,10.6,35.5,87.5,,14.1,79.6,1.2,2.1,98.5,76.0,425.0,15.3,18.2
15-016-2990-25-043C,Noble St Chtr-The Noble Academy,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,48.3,88.4,86.2,3.3,522,20.0,2.3,45.6,20.7,48.9,4.2,12.5,83.7,,2.8,100.0,62.3,141.0,16.3,
15-016-2990-25-044C,Noble St Chtr - Mansueto,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,35.1,92.9,89.1,2.5,1053,7.0,,1.1,42.5,97.8,1.2,12.5,90.6,,4.7,98.4,73.2,281.0,14.3,15.9
15-016-2990-25-046C,North Lawndale Prep Chtr-Collins,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,89.3,86.7,72.3,2.9,373,23.2,,96.2,,,23.9,17.2,93.6,,0.0,100.0,51.4,55.0,,
15-016-2990-25-049C,Acero Chtr Sch Network- Sor Juana Ines de la Cruz K-12,Chicago Public Schools District 299,Cook,High School,K - 12,2024,33.6,86.7,90.6,,501,18.2,,48.7,43.3,44.5,2.8,17.4,93.0,2.8,1.5,100.0,84.6,18.0,14.5,5.3
15-016-2990-25-050C,Perspectives Chtr - Joslin Campus,Chicago Public Schools District 299,Cook,High School,6 - 12,2024,57.5,86.3,85.3,3.4,329,12.9,,96.7,,,5.2,20.4,93.3,,1.4,,0.0,64.0,,
15-016-2990-25-051C,Perspectives Chtr - Leadership Acad,Chicago Public Schools District 299,Cook,High School,6 - 12,2024,61.5,88.9,81.9,1.7,839,10.8,,98.1,,1.2,2.9,13.8,93.1,,0.0,,,60.0,12.7,
15-016-2990-25-0526,Chicago Vocational Career Acad HS,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,44.9,64.8,84.1,5.2,568,28.5,,93.7,4.9,4.4,35.0,30.5,85.7,,0.0,46.4,89.3,34.0,,
15-016-2990-25-052C,Perspectives Chtr - High School of Technology,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,69.5,87.1,79.6,,418,12.5,,97.1,,,2.9,14.1,91.6,,0.0,,,48.0,,
15-016-2990-25-0531,Dunbar Vocational Career Acad HS,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,84.7,72.4,71.9,9.5,366,9.9,,95.6,,3.6,8.2,22.7,84.4,,0.2,37.8,85.7,0.0,,
15-016-2990-25-0533,Jones College Prep High School,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,35.7,94.9,89.8,0.7,1960,1.7,18.6,11.8,3.3,33.6,0.5,8.2,41.1,31.5,0.1,47.7,93.0,1217.0,80.6,77.5
15-016-2990-25-0534,Prosser Career Academy HS,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,66.4,89.2,81.3,1.5,1163,4.1,,21.7,25.5,75.8,3.5,15.6,89.4,1.6,4.3,37.2,94.6,149.0,14.4,9.9
15-016-2990-25-0536,Richards Career Academy HS,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,72.8,64.0,77.4,7.1,278,28.1,,33.5,47.1,60.4,34.9,18.3,96.4,,22.6,64.5,82.6,0.0,,
15-016-2990-25-0537,Simeon Career Academy High School,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,71.4,85.6,80.1,2.6,1067,7.3,,98.2,,1.0,6.9,14.8,90.8,,0.1,24.4,86.0,209.0,7.0,8.9
15-016-2990-25-053C,Perspectives Chtr -  IIT Campus,Chicago Public Schools District 299,Cook,High School,6 - 12,2024,67.0,88.6,80.2,,396,12.6,,96.7,,,6.1,11.1,96.0,,0.5,,,28.0,11.4,
15-016-2990-25-0543,Corliss High School,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,71.9,74.4,77.5,4.2,279,21.1,,92.5,5.4,6.8,12.2,26.5,91.0,,0.0,52.5,83.9,42.0,,
15-016-2990-25-0545,Clemente Community Academy HS,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,77.0,64.1,73.5,4.4,741,30.4,,26.7,44.7,68.8,39.9,21.1,90.4,3.0,6.2,56.3,83.3,55.0,6.0,
15-016-2990-25-054C,YCCS-Scholastic Achievement HS,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,83.3,60.0,62.0,22.3,113,86.2,,96.5,,,17.7,17.7,95.6,,0.0,100.0,46.7,0.0,,
15-016-2990-25-055C,YCCS- McKinley-Lakeside Leadership Academy,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,87.7,50.0,67.4,30.8,96,85.5,,93.8,,,20.8,18.8,92.7,,0.0,71.4,70.4,0.0,,
15-016-2990-25-056C,YCCS-ASPIRA Pantoja Alt HS,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,91.7,39.0,64.3,23.3,194,90.8,,,53.6,92.8,33.5,11.9,97.4,,0.0,44.4,80.0,0.0,,
15-016-2990-25-057C,YCCS-Association House,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,99.4,37.5,53.5,34.2,99,81.4,,45.5,21.2,52.5,,11.1,88.9,,0.0,50.0,54.2,0.0,,
15-016-2990-25-059C,YCCS-CCA Academy HS,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,92.6,68.5,56.9,11.9,77,86.9,,94.8,,,40.3,24.7,96.1,,0.0,100.0,69.2,0.0,,
15-016-2990-25-060C,YCCS-Progressive Leadership Academy,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,83.9,65.4,65.2,16.0,131,92.6,,97.7,,,47.3,13.7,90.8,,0.0,100.0,63.6,0.0,,
15-016-2990-25-0616,Manley Career Academy High School,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,77.4,26.7,66.8,5.2,83,59.9,,91.6,,,18.1,28.9,96.4,,0.0,90.7,55.6,0.0,,
15-016-2990-25-0617,Curie Metropolitan High School,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,70.4,76.4,77.0,5.3,2898,8.0,2.0,8.8,30.2,87.4,2.2,10.9,86.8,1.2,0.5,42.1,90.0,839.0,9.2,8.7
15-016-2990-25-061C,YCCS-Community Youth Dev Inst HS,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,93.4,27.8,69.8,37.6,83,86.8,,94.0,,,27.7,18.1,92.8,,0.0,75.4,70.6,0.0,,
15-016-2990-25-062C,YCCS-Albizu Campos Puerto Rican HS,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,90.8,37.8,70.8,36.1,164,87.8,,23.2,21.3,70.1,29.9,14.0,88.4,,0.0,50.0,87.1,0.0,,
15-016-2990-25-063C,YCCS-Innovations of Arts Integr HS,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,93.5,48.6,48.1,23.6,498,80.8,,88.8,2.6,10.0,3.0,17.7,96.2,,0.0,,74.3,0.0,,
15-016-2990-25-065C,YCCS-Latino Youth Alternative HS,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,91.5,20.7,61.9,39.7,157,93.2,,,42.0,93.6,26.8,14.0,92.4,,0.0,96.2,82.6,0.0,,
15-016-2990-25-066C,YCCS-Olive Harvey Mid College HS,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,90.8,21.0,61.7,35.1,130,84.3,,80.8,,17.7,15.4,8.5,85.4,,0.0,100.0,100.0,0.0,,
15-016-2990-25-067C,YCCS-Sullivan House Alt HS,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,49.5,36.1,83.8,4.6,333,59.1,,89.8,,9.0,22.8,17.4,99.7,,0.0,100.0,91.4,0.0,,
15-016-2990-25-068C,YCCS-Truman Middle College HS,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,91.9,27.8,63.5,31.9,185,94.7,9.7,21.6,28.6,54.1,6.5,7.6,82.7,10.3,0.0,85.7,79.5,0.0,,
15-016-2990-25-070C,YCCS-West Town Academy Alt HS,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,90.2,41.4,59.8,26.0,94,90.2,,84.0,,14.9,27.7,14.9,83.0,,0.0,18.3,72.0,0.0,,
15-016-2990-25-071C,YCCS West,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,84.5,56.2,61.3,20.2,67,93.3,,80.6,,17.9,,17.9,97.0,,0.0,75.0,50.0,0.0,,
15-016-2990-25-072C,YCCS-Youth Connection Leadership Academy,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,80.5,61.8,69.3,26.7,130,83.9,,81.5,,17.7,26.2,14.6,89.2,,0.0,80.0,70.0,0.0,,
15-016-2990-25-073C,YCCS Chtr - Chatham,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,74.5,52.9,60.8,16.6,99,82.7,,96.0,,,15.2,13.1,91.9,,0.0,66.7,66.7,0.0,,
15-016-2990-25-074C,ASPIRA Charter - Early College Prep HS,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,57.6,89.1,84.2,,255,26.0,,,60.0,95.3,12.9,18.0,89.8,,0.6,74.6,0.0,88.0,,
15-016-2990-25-0763,Julian High School,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,84.2,77.1,71.0,7.4,445,17.2,,94.4,,2.5,6.1,26.1,80.2,,6.6,43.7,87.2,80.0,,
15-016-2990-25-0764,Young Magnet High School,Chicago Public Schools District 299,Cook,High School,7 - 12,2024,15.5,94.0,93.7,0.5,2213,1.3,24.8,17.9,3.6,28.4,,9.2,34.7,24.1,0.0,59.3,89.7,1098.0,88.8,88.6
15-016-2990-25-0767,Juarez Community Academy HS,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,73.7,82.1,77.0,4.0,1540,10.9,0.9,1.9,39.4,95.0,1.4,14.0,88.2,1.4,0.0,60.0,89.7,74.0,8.5,4.1
15-016-2990-25-0772,Chicago HS for Agricult Sciences,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,33.5,82.8,90.0,2.1,762,1.7,,51.2,5.6,23.0,,23.4,47.5,23.8,0.0,44.6,97.1,175.0,27.3,14.0
15-016-2990-25-0779,Hancock College Preparatory HS,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,31.1,97.1,91.3,,1024,,,1.3,4.4,90.0,,5.3,62.0,6.4,0.7,63.2,92.5,407.0,61.8,52.0
15-016-2990-25-0788,Brooks College Prep Academy HS,Chicago Public Schools District 299,Cook,High School,7 - 12,2024,48.7,91.4,87.7,,971,1.9,,78.7,,18.6,3.0,7.6,63.6,1.4,0.4,55.9,96.4,625.0,68.0,48.9
15-016-2990-25-0794,Northside College Preparatory Hs,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,30.9,96.9,91.5,,1030,,21.5,6.5,4.4,28.5,,10.9,36.9,36.4,0.0,68.8,95.7,646.0,90.5,90.0
15-016-2990-25-0795,Chicago Military Academy HS,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,66.2,68.4,81.2,,209,10.5,,63.6,16.3,33.5,13.4,13.4,81.3,,10.7,47.6,80.6,45.0,,
15-016-2990-25-0796,Payton College Preparatory HS,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,25.1,95.3,92.4,,1257,,26.1,8.8,3.0,25.6,,8.4,33.4,34.8,0.0,60.6,82.7,1030.0,86.9,85.0
15-016-2990-25-079C,Aspira Charter - Business and Finance HS,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,63.6,89.6,81.9,2.4,477,13.2,,4.0,52.8,93.7,3.8,23.3,81.8,,7.1,57.4,75.0,148.0,,
15-016-2990-25-0803,Phoenix Military Academy HS,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,45.4,96.5,87.9,,400,4.8,,12.8,23.3,82.3,,7.3,88.5,3.5,0.0,37.0,83.3,372.0,10.7,
15-016-2990-25-0818,Spry Community Links High School,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,77.4,84.6,77.4,,60,52.8,,,70.0,98.3,,30.0,90.0,,6.8,40.5,83.3,16.0,,
15-016-2990-25-0820,Chicago Academy High School,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,40.1,93.4,88.3,,553,4.4,,4.5,27.1,76.1,1.8,19.2,78.7,16.1,1.8,69.1,87.8,221.0,14.9,10.6
15-016-2990-25-0824,Bowen High School,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,74.1,59.3,75.6,8.6,175,48.6,,76.6,15.4,22.9,37.1,31.4,95.4,,14.4,29.4,84.4,50.0,,
15-016-2990-25-0825,North-Grand High School,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,68.9,78.4,79.5,4.0,1034,11.4,,18.4,37.9,78.9,4.8,16.9,93.2,1.2,7.2,41.2,94.4,239.0,5.8,
15-016-2990-25-0826,Raby High School,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,78.5,60.0,72.1,,146,10.9,,87.0,8.9,11.0,14.4,50.7,97.3,,7.1,77.4,80.6,0.0,,
15-016-2990-25-0827,Clark Acad Prep Magnet High Schl,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,82.8,82.2,74.9,3.5,391,8.0,,97.4,,,6.1,21.2,99.2,,2.5,34.3,75.5,0.0,,
15-016-2990-25-0828,Rickover Naval Academy High Schl,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,44.7,87.9,87.6,,505,,2.0,3.0,25.3,79.8,,15.2,69.9,13.5,2.2,61.3,87.2,148.0,17.4,
15-016-2990-25-0829,Uplift Community High School,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,74.1,59.1,77.4,,158,29.1,,57.6,32.9,34.2,25.3,40.5,82.3,,9.0,88.5,57.7,10.0,,
15-016-2990-25-082C,CICS - Northtown  Campus,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,45.9,90.9,86.9,1.4,836,6.9,15.8,6.6,37.8,60.9,,21.4,70.5,14.4,0.0,30.9,81.7,295.0,20.6,15.4
15-016-2990-25-0830,World Language High School,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,53.4,79.2,83.5,3.3,323,19.0,,,52.0,96.9,,25.1,87.3,,1.6,42.1,91.7,70.0,,
15-016-2990-25-0831,Douglass Academy High School,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,62.2,,83.3,,35,,,97.1,,,,,100.0,,0.0,42.9,76.9,0.0,,
15-016-2990-25-0832,Devry Advantage Academy High Schl,Chicago Public Schools District 299,Cook,High School,11 - 12,2024,30.1,100.0,91.6,,130,,,30.0,9.2,49.2,,,71.5,11.5,1.2,71.4,75.0,157.0,31.1,25.7
15-016-2990-25-0833,Lindblom Math & Science Acad HS,Chicago Public Schools District 299,Cook,High School,7 - 12,2024,45.7,96.1,88.3,,1332,2.3,,68.5,2.8,27.3,1.3,6.1,58.8,2.3,1.1,68.6,88.3,426.0,53.9,36.4
15-016-2990-25-0834,Bronzeville Scholastic HS,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,63.9,76.9,84.8,,105,10.7,,92.4,,,51.4,27.6,95.2,,1.6,43.8,68.8,0.0,,
15-016-2990-25-0835,School of Social Justice HS,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,78.4,69.3,74.6,3.3,299,18.7,,19.1,40.8,79.9,6.4,14.7,96.3,,4.3,31.3,86.8,22.0,,
15-016-2990-25-0836,Multicultural Arts High School,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,73.5,66.0,73.3,8.9,238,20.7,,15.1,50.8,84.5,15.1,18.1,94.5,,4.3,43.1,91.7,34.0,,
15-016-2990-25-0837,Infinity Math  Science & Tech HS,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,54.8,89.3,85.3,2.2,428,5.7,,4.0,31.5,94.2,,13.8,92.3,,0.0,48.8,88.4,108.0,11.2,12.9
15-016-2990-25-083C,CICS - Ralph Ellison Campus,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,73.7,73.5,76.5,7.0,201,24.5,,96.5,,,16.4,18.9,80.1,,0.0,37.5,72.2,0.0,,
15-016-2990-25-0841,Collins Academy STEAM High School,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,75.2,74.1,75.9,,210,17.6,,95.2,,,19.0,22.9,97.6,,0.8,39.3,86.1,0.0,,
15-016-2990-25-0844,Austin College and Career Academy High School,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,84.9,52.0,67.4,10.2,170,46.1,,90.0,7.1,10.0,20.6,24.1,84.7,,12.6,27.3,69.2,30.0,,
15-016-2990-25-0847,Orr Academy High School,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,75.2,55.4,70.4,6.3,244,45.2,,60.7,30.3,36.9,39.8,21.7,88.5,,13.7,53.2,78.6,0.0,,
15-016-2990-25-0848,Air Force Acad High School,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,52.0,86.5,84.5,,116,22.6,,58.6,25.9,36.2,,19.8,84.5,,4.0,49.3,95.5,40.0,,
15-016-2990-25-0849,Alcott College Prep,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,56.2,88.0,85.2,,367,9.2,,16.3,31.9,64.0,8.2,35.7,76.8,16.3,4.8,57.1,84.9,61.0,16.8,14.0
15-016-2990-25-084C,North Lawndale Prep Chtr - Christiana,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,71.7,87.0,80.2,,299,16.9,,96.7,,,20.7,26.4,98.7,,0.0,100.0,61.1,0.0,,
15-016-2990-25-0850,Chicago Technology Academy HS,Chicago Public Schools District 299,Cook,High School,9 - 12,2024,58.4,90.7,83.7,2.6,365,9.3,,85.5,6.3,12.6,20.0,20.0,92.6,,0.2,100.0,73.0,25.0,,
