school_id,year,TRACTID,LAT,LON,x_tract_median_hh_income,x_tract_total_n_hh,x_tract_pov_share_under_1_00,x_tract_urban,x_tract_lilatracts_1and10,x_tract_lilatracts_halfand10,x_tract_lilatracts_1and20,x_tract_lilatracts_vehicle,x_tract_lowincometracts,x_tract_la1and10,x_tract_lahalfand10,x_tract_la1and20,x_tract_transport_length,x_tract_pop20
15-016-2990-25-0764,2018,17031833100,41.8783,-87.6637,114007.0,1291.0,0.0549961270333075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,163954.5081097132,9493
15-016-2990-25-0764,2019,17031833100,41.8783,-87.6637,132391.0,1470.0,0.0476190476190476,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,163954.5081097132,9493
15-016-2990-25-0764,2020,17031833100,41.8783,-87.6637,131852.0,1440.0,0.038194444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,163954.5081097132,9493
15-016-2990-25-0764,2021,17031833100,41.8783,-87.6637,135313.0,1591.0,0.0257699560025141,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,163954.5081097132,9493
15-016-2990-25-0764,2022,17031833100,41.8783,-87.6637,160114.0,1712.0,0.0169392523364485,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,163954.5081097132,9493
15-016-2990-25-0764,2023,17031833100,41.8783,-87.6637,168125.0,1889.0,0.011116993,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,163954.5081097132,9493
15-016-2990-25-0764,2024,17031833100,41.8783,-87.6637,164825.0,1732.0,0.0340646651270207,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,163954.5081097132,9493
15-016-2990-25-0764,2025,17031833100,41.8783,-87.6637,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,163954.5081097132,9493
15-016-2990-25-0767,2018,17031310700,41.852914,-87.66456,44391.0,280.0,0.2107142857142857,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,80098.20952036708,1700
15-016-2990-25-0767,2019,17031310700,41.852914,-87.66456,57774.0,331.0,0.1993957703927492,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,80098.20952036708,1700
15-016-2990-25-0767,2020,17031310700,41.852914,-87.66456,46250.0,324.0,0.3271604938271605,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,80098.20952036708,1700
15-016-2990-25-0767,2021,17031310700,41.852914,-87.66456,60278.0,324.0,0.2623456790123457,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,80098.20952036708,1700
15-016-2990-25-0767,2022,17031310700,41.852914,-87.66456,62647.0,257.0,0.2957198443579766,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,80098.20952036708,1700
15-016-2990-25-0767,2023,17031310700,41.852914,-87.66456,72684.0,304.0,0.2203947368421052,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,80098.20952036708,1700
15-016-2990-25-0767,2024,17031310700,41.852914,-87.66456,76111.0,309.0,0.2686084142394822,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,80098.20952036708,1700
15-016-2990-25-0767,2025,17031310700,41.852914,-87.66456,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,80098.20952036708,1700
15-016-2990-25-0772,2018,17031740400,41.69,-87.7173,85798.0,1147.0,0.035745423,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,61637.67984602676,4695
15-016-2990-25-0772,2019,17031740400,41.69,-87.7173,85064.0,1073.0,0.0279589934762348,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,61637.67984602676,4695
15-016-2990-25-0772,2020,17031740400,41.69,-87.7173,85824.0,1054.0,0.0161290322580645,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,61637.67984602676,4695
15-016-2990-25-0772,2021,17031740400,41.69,-87.7173,97750.0,1092.0,0.0155677655677655,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,61637.67984602676,4695
15-016-2990-25-0772,2022,17031740400,41.69,-87.7173,93194.0,1053.0,0.017094017094017,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,61637.67984602676,4695
15-016-2990-25-0772,2023,17031740400,41.69,-87.7173,91042.0,1034.0,0.036750484,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,61637.67984602676,4695
15-016-2990-25-0772,2024,17031740400,41.69,-87.7173,89250.0,1098.0,0.06284153,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,61637.67984602676,4695
15-016-2990-25-0772,2025,17031740400,41.69,-87.7173,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,61637.67984602676,4695
15-016-2990-25-0779,2018,17031620300,41.7917,-87.7249,54667.0,1495.0,0.073578595,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,77103.10557311552,6410
15-016-2990-25-0779,2019,17031620300,41.7917,-87.7249,55779.0,1520.0,0.0875,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,77103.10557311552,6410
15-016-2990-25-0779,2020,17031620300,41.7917,-87.7249,43203.0,1528.0,0.1034031413612565,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,77103.10557311552,6410
15-016-2990-25-0779,2021,17031620300,41.7917,-87.7249,58017.0,1542.0,0.103112840466926,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,77103.10557311552,6410
15-016-2990-25-0779,2022,17031620300,41.7917,-87.7249,67292.0,1595.0,0.1078369905956112,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,77103.10557311552,6410
15-016-2990-25-0779,2023,17031620300,41.7917,-87.7249,71319.0,1613.0,0.120272783632982,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,77103.10557311552,6410
15-016-2990-25-0779,2024,17031620300,41.7917,-87.7249,73804.0,1576.0,0.1078680203045685,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,77103.10557311552,6410
15-016-2990-25-0779,2025,17031620300,41.7917,-87.7249,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,77103.10557311552,6410
15-016-2990-25-0788,2018,17031490901,41.694,-87.6159,38693.0,864.0,0.130787037037037,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,114607.95320070176,3403
15-016-2990-25-0788,2019,17031490901,41.694,-87.6159,37045.0,787.0,0.1156289707750953,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,114607.95320070176,3403
15-016-2990-25-0788,2020,17031490901,41.694,-87.6159,31406.0,675.0,0.2296296296296296,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,114607.95320070176,3403
15-016-2990-25-0788,2021,17031490901,41.694,-87.6159,33661.0,700.0,0.3314285714285714,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,114607.95320070176,3403
15-016-2990-25-0788,2022,17031490901,41.694,-87.6159,35038.0,689.0,0.332365747460087,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,114607.95320070176,3403
15-016-2990-25-0788,2023,17031490901,41.694,-87.6159,32284.0,589.0,0.3514431239388794,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,114607.95320070176,3403
15-016-2990-25-0788,2024,17031490901,41.694,-87.6159,33398.0,652.0,0.3435582822085889,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,114607.95320070176,3403
15-016-2990-25-0788,2025,17031490901,41.694,-87.6159,,,,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,114607.95320070176,3403
15-016-2990-25-0794,2018,17031831800,41.9814,-87.7079,53529.0,1310.0,0.1175572519083969,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,86560.06470908731,5868
15-016-2990-25-0794,2019,17031831800,41.9814,-87.7079,55368.0,1427.0,0.073580939,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,86560.06470908731,5868
15-016-2990-25-0794,2020,17031831800,41.9814,-87.7079,57500.0,1275.0,0.066666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,86560.06470908731,5868
15-016-2990-25-0794,2021,17031831800,41.9814,-87.7079,68885.0,1401.0,0.0428265524625267,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,86560.06470908731,5868
15-016-2990-25-0794,2022,17031831800,41.9814,-87.7079,80471.0,1589.0,0.075519194,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,86560.06470908731,5868
15-016-2990-25-0794,2023,17031831800,41.9814,-87.7079,84357.0,1501.0,0.1272485009993337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,86560.06470908731,5868
15-016-2990-25-0794,2024,17031831800,41.9814,-87.7079,87470.0,1254.0,0.1515151515151515,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,86560.06470908731,5868
15-016-2990-25-0794,2025,17031831800,41.9814,-87.7079,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,86560.06470908731,5868
15-016-2990-25-0795,2018,17031839600,41.8304,-87.6189,33598.0,335.0,0.0507462686567164,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,174967.89782212218,1729
15-016-2990-25-0795,2019,17031839600,41.8304,-87.6189,32401.0,388.0,0.0618556701030927,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,174967.89782212218,1729
15-016-2990-25-0795,2020,17031839600,41.8304,-87.6189,51359.0,325.0,0.086153846,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,174967.89782212218,1729
15-016-2990-25-0795,2021,17031839600,41.8304,-87.6189,59688.0,363.0,0.08815427,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,174967.89782212218,1729
15-016-2990-25-0795,2022,17031839600,41.8304,-87.6189,65062.0,349.0,0.1146131805157593,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,174967.89782212218,1729
15-016-2990-25-0795,2023,17031839600,41.8304,-87.6189,68880.0,391.0,0.099744246,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,174967.89782212218,1729
15-016-2990-25-0795,2024,17031839600,41.8304,-87.6189,68102.0,345.0,0.1652173913043478,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,174967.89782212218,1729
15-016-2990-25-0795,2025,17031839600,41.8304,-87.6189,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,174967.89782212218,1729
15-016-2990-25-0796,2018,17031838300,41.9017,-87.6352,58542.0,260.0,0.1461538461538461,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33177.66765895587,2580
15-016-2990-25-0796,2019,17031838300,41.9017,-87.6352,95139.0,303.0,0.1287128712871287,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33177.66765895587,2580
15-016-2990-25-0796,2020,17031838300,41.9017,-87.6352,89968.0,316.0,0.1139240506329113,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33177.66765895587,2580
15-016-2990-25-0796,2021,17031838300,41.9017,-87.6352,92118.0,315.0,0.076190476,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33177.66765895587,2580
15-016-2990-25-0796,2022,17031838300,41.9017,-87.6352,112381.0,347.0,0.051873199,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33177.66765895587,2580
15-016-2990-25-0796,2023,17031838300,41.9017,-87.6352,104968.0,478.0,0.1903765690376569,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33177.66765895587,2580
15-016-2990-25-0796,2024,17031838300,41.9017,-87.6352,114020.0,410.0,0.1341463414634146,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33177.66765895587,2580
15-016-2990-25-0796,2025,17031838300,41.9017,-87.6352,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33177.66765895587,2580
15-016-2990-25-079C,2018,17031210501,41.935954,-87.717962,47917.0,648.0,0.1959876543209876,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47824.56247045798,3555
15-016-2990-25-079C,2019,17031210501,41.935954,-87.717962,50519.0,644.0,0.1925465838509316,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47824.56247045798,3555
15-016-2990-25-079C,2020,17031210501,41.935954,-87.717962,51291.0,635.0,0.2125984251968504,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47824.56247045798,3555
15-016-2990-25-079C,2021,17031210501,41.935954,-87.717962,54481.0,533.0,0.1651031894934334,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47824.56247045798,3555
15-016-2990-25-079C,2022,17031210501,41.935954,-87.717962,61678.0,660.0,0.2378787878787878,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47824.56247045798,3555
15-016-2990-25-079C,2023,17031210501,41.935954,-87.717962,74886.0,633.0,0.2717219589257504,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47824.56247045798,3555
15-016-2990-25-079C,2024,17031210501,41.935954,-87.717962,76379.0,522.0,0.3007662835249042,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47824.56247045798,3555
15-016-2990-25-079C,2025,17031210501,41.935954,-87.717962,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47824.56247045798,3555
15-016-2990-25-0803,2018,17031280800,41.8791,-87.6884,17143.0,140.0,0.1785714285714285,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,133691.66801241165,1198
15-016-2990-25-0803,2019,17031280800,41.8791,-87.6884,18077.0,124.0,0.2096774193548387,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,133691.66801241165,1198
15-016-2990-25-0803,2020,17031280800,41.8791,-87.6884,17930.0,172.0,0.5290697674418605,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,133691.66801241165,1198
15-016-2990-25-0803,2021,17031280800,41.8791,-87.6884,21786.0,170.0,0.3823529411764705,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,133691.66801241165,1198
15-016-2990-25-0803,2022,17031280800,41.8791,-87.6884,21103.0,195.0,0.4153846153846154,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,133691.66801241165,1198
15-016-2990-25-0803,2023,17031280800,41.8791,-87.6884,31500.0,225.0,0.3511111111111111,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,133691.66801241165,1198
15-016-2990-25-0803,2024,17031280800,41.8791,-87.6884,30231.0,203.0,0.2413793103448276,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,133691.66801241165,1198
15-016-2990-25-0803,2025,17031280800,41.8791,-87.6884,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,133691.66801241165,1198
15-016-2990-25-0818,2018,17031301100,41.847637,-87.699794,28723.0,519.0,0.2851637764932562,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,97961.06552966466,2323
15-016-2990-25-0818,2019,17031301100,41.847637,-87.699794,31207.0,497.0,0.2052313883299799,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,97961.06552966466,2323
15-016-2990-25-0818,2020,17031301100,41.847637,-87.699794,33850.0,483.0,0.097308489,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,97961.06552966466,2323
15-016-2990-25-0818,2021,17031301100,41.847637,-87.699794,34315.0,461.0,0.062906725,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,97961.06552966466,2323
15-016-2990-25-0818,2022,17031301100,41.847637,-87.699794,34608.0,489.0,0.1145194274028629,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,97961.06552966466,2323
15-016-2990-25-0818,2023,17031301100,41.847637,-87.699794,44598.0,533.0,0.1425891181988743,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,97961.06552966466,2323
15-016-2990-25-0818,2024,17031301100,41.847637,-87.699794,52881.0,497.0,0.1468812877263581,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,97961.06552966466,2323
15-016-2990-25-0818,2025,17031301100,41.847637,-87.699794,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,97961.06552966466,2323
15-016-2990-25-0820,2018,17031171100,41.943,-87.7769,63111.0,874.0,0.090389016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36956.37943616099,4235
15-016-2990-25-0820,2019,17031171100,41.943,-87.7769,69330.0,859.0,0.073341094,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36956.37943616099,4235
15-016-2990-25-0820,2020,17031171100,41.943,-87.7769,77009.0,986.0,0.07505071,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36956.37943616099,4235
15-016-2990-25-0820,2021,17031171100,41.943,-87.7769,84777.0,1032.0,0.06879845,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36956.37943616099,4235
15-016-2990-25-0820,2022,17031171100,41.943,-87.7769,92383.0,914.0,0.057986871,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36956.37943616099,4235
15-016-2990-25-0820,2023,17031171100,41.943,-87.7769,94830.0,1034.0,0.071566731,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36956.37943616099,4235
15-016-2990-25-0820,2024,17031171100,41.943,-87.7769,95781.0,1032.0,0.1027131782945736,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36956.37943616099,4235
15-016-2990-25-0820,2025,17031171100,41.943,-87.7769,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36956.37943616099,4235
15-016-2990-25-0824,2018,17031460800,41.734303,-87.557463,,,,,,,,,,,,,168423.17301015908,3639
15-016-2990-25-0824,2019,17031460800,41.734303,-87.557463,,,,,,,,,,,,,168423.17301015908,3639
15-016-2990-25-0824,2020,17031460800,41.734303,-87.557463,28283.0,991.0,0.3834510595358224,,,,,,,,,,168423.17301015908,3639
15-016-2990-25-0824,2021,17031460800,41.734303,-87.557463,32003.0,1073.0,0.3625349487418453,,,,,,,,,,168423.17301015908,3639
15-016-2990-25-0824,2022,17031460800,41.734303,-87.557463,32654.0,1133.0,0.3256840247131509,,,,,,,,,,168423.17301015908,3639
15-016-2990-25-0824,2023,17031460800,41.734303,-87.557463,33048.0,1130.0,0.3185840707964602,,,,,,,,,,168423.17301015908,3639
15-016-2990-25-0824,2024,17031460800,41.734303,-87.557463,36812.0,1016.0,0.296259843,,,,,,,,,,168423.17301015908,3639
15-016-2990-25-0824,2025,17031460800,41.734303,-87.557463,,,,,,,,,,,,,168423.17301015908,3639
15-016-2990-25-0825,2018,17031230500,41.9125,-87.7353,31288.0,813.0,0.2939729397293973,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,69696.37648152007,3419
15-016-2990-25-0825,2019,17031230500,41.9125,-87.7353,24385.0,722.0,0.3157894736842105,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,69696.37648152007,3419
15-016-2990-25-0825,2020,17031230500,41.9125,-87.7353,35607.0,566.0,0.2968197879858657,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,69696.37648152007,3419
15-016-2990-25-0825,2021,17031230500,41.9125,-87.7353,24250.0,597.0,0.2964824120603015,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,69696.37648152007,3419
15-016-2990-25-0825,2022,17031230500,41.9125,-87.7353,28413.0,573.0,0.1134380453752181,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,69696.37648152007,3419
15-016-2990-25-0825,2023,17031230500,41.9125,-87.7353,35727.0,675.0,0.1318518518518518,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,69696.37648152007,3419
15-016-2990-25-0825,2024,17031230500,41.9125,-87.7353,48371.0,810.0,0.2061728395061728,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,69696.37648152007,3419
15-016-2990-25-0825,2025,17031230500,41.9125,-87.7353,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,69696.37648152007,3419
15-016-2990-25-0826,2018,17031836800,41.8858,-87.7154,13736.0,445.0,0.6157303370786517,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,49101.496983418,2645
15-016-2990-25-0826,2019,17031836800,41.8858,-87.7154,12905.0,458.0,0.6200873362445415,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,49101.496983418,2645
15-016-2990-25-0826,2020,17031836800,41.8858,-87.7154,13733.0,407.0,0.6953316953316954,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,49101.496983418,2645
15-016-2990-25-0826,2021,17031836800,41.8858,-87.7154,17778.0,479.0,0.6450939457202505,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,49101.496983418,2645
15-016-2990-25-0826,2022,17031836800,41.8858,-87.7154,19453.0,503.0,0.6182902584493042,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,49101.496983418,2645
15-016-2990-25-0826,2023,17031836800,41.8858,-87.7154,22642.0,471.0,0.5010615711252654,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,49101.496983418,2645
15-016-2990-25-0826,2024,17031836800,41.8858,-87.7154,30914.0,574.0,0.3519163763066202,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,49101.496983418,2645
15-016-2990-25-0826,2025,17031836800,41.8858,-87.7154,,,,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,49101.496983418,2645
15-016-2990-25-0827,2018,17031831400,41.8726,-87.7527,33456.0,640.0,0.221875,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,117576.08561036996,2820
15-016-2990-25-0827,2019,17031831400,41.8726,-87.7527,33776.0,630.0,0.1968253968253968,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,117576.08561036996,2820
15-016-2990-25-0827,2020,17031831400,41.8726,-87.7527,24780.0,618.0,0.2896440129449838,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,117576.08561036996,2820
15-016-2990-25-0827,2021,17031831400,41.8726,-87.7527,35257.0,566.0,0.3197879858657244,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,117576.08561036996,2820
15-016-2990-25-0827,2022,17031831400,41.8726,-87.7527,33210.0,552.0,0.2934782608695652,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,117576.08561036996,2820
15-016-2990-25-0827,2023,17031831400,41.8726,-87.7527,33516.0,553.0,0.2893309222423146,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,117576.08561036996,2820
15-016-2990-25-0827,2024,17031831400,41.8726,-87.7527,,453.0,0.3620309050772627,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,117576.08561036996,2820
15-016-2990-25-0827,2025,17031831400,41.8726,-87.7527,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,117576.08561036996,2820
15-016-2990-25-0828,2018,17031150402,41.95737,-87.76991,76017.0,883.0,0.0532276330690826,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,81276.41269257705,3831
15-016-2990-25-0828,2019,17031150402,41.95737,-87.76991,87708.0,899.0,0.0600667408231368,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,81276.41269257705,3831
15-016-2990-25-0828,2020,17031150402,41.95737,-87.76991,85568.0,853.0,0.062133646,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,81276.41269257705,3831
15-016-2990-25-0828,2021,17031150402,41.95737,-87.76991,88320.0,897.0,0.0568561872909698,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,81276.41269257705,3831
15-016-2990-25-0828,2022,17031150402,41.95737,-87.76991,97986.0,913.0,0.053669222,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,81276.41269257705,3831
15-016-2990-25-0828,2023,17031150402,41.95737,-87.76991,102094.0,920.0,0.068478261,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,81276.41269257705,3831
15-016-2990-25-0828,2024,17031150402,41.95737,-87.76991,103939.0,974.0,0.066735113,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,81276.41269257705,3831
15-016-2990-25-0828,2025,17031150402,41.95737,-87.76991,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,81276.41269257705,3831
15-016-2990-25-0829,2018,17031031501,41.9659,-87.6522,25257.0,889.0,0.3779527559055118,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,76580.40031640427,4155
15-016-2990-25-0829,2019,17031031501,41.9659,-87.6522,36917.0,879.0,0.2787258248009101,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,76580.40031640427,4155
15-016-2990-25-0829,2020,17031031501,41.9659,-87.6522,42519.0,915.0,0.3049180327868852,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,76580.40031640427,4155
15-016-2990-25-0829,2021,17031031501,41.9659,-87.6522,43416.0,939.0,0.4014909478168264,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,76580.40031640427,4155
15-016-2990-25-0829,2022,17031031501,41.9659,-87.6522,48889.0,848.0,0.3903301886792453,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,76580.40031640427,4155
15-016-2990-25-0829,2023,17031031501,41.9659,-87.6522,51731.0,852.0,0.4342723004694835,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,76580.40031640427,4155
15-016-2990-25-0829,2024,17031031501,41.9659,-87.6522,52250.0,839.0,0.4266984505363528,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,76580.40031640427,4155
15-016-2990-25-0829,2025,17031031501,41.9659,-87.6522,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,76580.40031640427,4155
15-016-2990-25-082C,2018,17031130100,41.990909,-87.72797,43438.0,1125.0,0.083555556,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,76183.03417984865,5205
15-016-2990-25-082C,2019,17031130100,41.990909,-87.72797,47875.0,1182.0,0.094754653,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,76183.03417984865,5205
15-016-2990-25-082C,2020,17031130100,41.990909,-87.72797,49327.0,1116.0,0.1487455197132616,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,76183.03417984865,5205
15-016-2990-25-082C,2021,17031130100,41.990909,-87.72797,50385.0,1134.0,0.1587301587301587,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,76183.03417984865,5205
15-016-2990-25-082C,2022,17031130100,41.990909,-87.72797,58068.0,1072.0,0.148320895522388,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,76183.03417984865,5205
15-016-2990-25-082C,2023,17031130100,41.990909,-87.72797,41336.0,1039.0,0.1443695861405197,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,76183.03417984865,5205
